t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
2200,1,walk,walk,85663,,85663.0,20.0,1.0,6.0,2.0,5.65,0.071,0.025,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.94,-0.09,-1.02,0.06,1.15,0.82,0.1,3458.0,0.0,1.0,1.0,100.0
2200,1,walk,walk,85664,,85664.0,20.0,1.0,6.0,2.0,5.64,0.071,-0.002,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.93,-0.09,-1.02,0.06,1.16,0.81,0.1,3458.0,0.0,1.0,1.0,100.0
2240,1,walk,walk,85665,,85665.0,20.0,1.0,6.0,2.0,5.63,0.071,-0.01,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.92,-0.09,-1.02,0.06,1.17,0.8,0.1,3458.0,0.0,1.0,1.0,100.0
2260,1,walk,walk,85666,,85666.0,20.0,1.0,6.0,2.0,5.62,0.071,0.072,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.92,-0.09,-1.02,0.06,1.19,0.8,0.1,3458.0,0.0,1.0,1.0,100.0
2260,1,walk,walk,85667,,85667.0,20.0,1.0,6.0,2.0,5.61,0.071,-0.018,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.91,-0.09,-1.02,0.06,1.2,0.79,0.1,3458.0,0.0,1.0,1.0,100.0
2300,1,walk,walk,85668,,85668.0,20.0,1.0,6.0,2.0,5.6,0.071,0.009,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.9,-0.09,-1.02,0.06,1.22,0.79,0.1,3458.0,0.0,1.0,1.0,100.0
2320,1,walk,walk,85669,,85669.0,20.0,1.0,6.0,2.0,5.59,0.071,-0.046,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.89,-0.09,-1.02,0.06,1.23,0.79,0.1,3458.0,0.0,1.0,1.0,100.0
2320,1,walk,walk,85670,,85670.0,20.0,1.0,6.0,2.0,5.58,0.071,0.087,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.88,-0.09,-1.02,0.06,1.24,0.79,0.12,3458.0,0.0,1.0,1.0,100.0
2360,1,walk,walk,85671,,85671.0,20.0,1.0,6.0,2.0,5.57,0.071,0.062,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.86,-0.09,-1.02,0.06,1.24,0.79,0.13,3458.0,0.0,1.0,1.0,100.0
2380,1,walk,walk,85672,,85672.0,20.0,1.0,6.0,2.0,5.56,0.071,-0.017,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.85,-0.09,-1.02,0.06,1.25,0.79,0.15,3458.0,0.0,1.0,1.0,100.0
2380,1,walk,walk,85673,,85673.0,20.0,1.0,6.0,2.0,5.55,0.071,0.029,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.84,-0.09,-1.02,0.06,1.24,0.79,0.17,3458.0,0.0,1.0,1.0,100.0
2420,1,walk,walk,85674,,85674.0,20.0,1.0,6.0,2.0,5.54,0.071,0.065,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.83,-0.09,-1.02,0.06,1.24,0.8,0.19,3458.0,0.0,1.0,1.0,100.0
2440,1,walk,walk,85675,,85675.0,20.0,1.0,6.0,2.0,5.54,0.071,-0.001,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.82,-0.09,-1.02,0.06,1.24,0.81,0.21,3458.0,0.0,1.0,1.0,100.0
2440,1,walk,walk,85676,,85676.0,20.0,1.0,6.0,2.0,5.53,0.071,-0.038,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.81,-0.09,-1.02,0.06,1.24,0.82,0.23,3458.0,0.0,1.0,1.0,100.0
2480,1,walk,walk,85677,,85677.0,20.0,1.0,6.0,2.0,5.52,0.071,0.04,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.8,-0.09,-1.02,0.06,1.25,0.84,0.25,3458.0,0.0,1.0,1.0,100.0
2500,1,walk,walk,85678,,85678.0,20.0,1.0,6.0,2.0,5.51,0.071,-0.025,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.8,-0.09,-1.02,0.06,1.25,0.85,0.26,3458.0,0.0,1.0,1.0,100.0
2500,1,walk,walk,85679,,85679.0,20.0,1.0,6.0,2.0,5.5,0.071,0.025,0.0,35.0,26.84,0.0,0.0,9.0,0.0,0.0,4.79,-0.09,-1.02,0.06,1.26,0.86,0.27,3458.0,0.0,1.0,1.0,100.0
2540,1,walk,walk,85680,,85680.0,20.0,1.0,6.0,2.0,5.49,0.071,0.028,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.79,-0.09,-1.02,0.06,1.28,0.86,0.28,3458.0,0.0,1.0,1.0,100.0
2560,1,walk,walk,85681,,85681.0,20.0,1.0,6.0,2.0,5.48,0.071,0.017,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.78,-0.09,-1.02,0.06,1.29,0.86,0.29,3458.0,0.0,1.0,1.0,100.0
2560,1,walk,walk,85682,,85682.0,20.0,1.0,6.0,2.0,5.47,0.071,0.018,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.78,-0.09,-1.02,0.06,1.31,0.86,0.29,3458.0,0.0,1.0,1.0,100.0
2600,1,walk,walk,85683,,85683.0,20.0,1.0,6.0,2.0,5.46,0.071,-0.011,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.77,-0.09,-1.02,0.06,1.33,0.84,0.3,3458.0,0.0,1.0,1.0,100.0
2620,1,walk,walk,85684,,85684.0,20.0,1.0,6.0,2.0,5.45,0.071,-0.029,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.77,-0.09,-1.02,0.06,1.34,0.83,0.3,3458.0,0.0,1.0,1.0,100.0
2620,1,walk,walk,85685,,85685.0,20.0,1.0,6.0,2.0,5.44,0.071,0.041,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.76,-0.09,-1.02,0.06,1.35,0.82,0.31,3458.0,0.0,1.0,1.0,100.0
2660,1,walk,walk,85686,,85686.0,20.0,1.0,6.0,2.0,5.44,0.071,-0.032,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.76,-0.09,-1.02,0.06,1.35,0.81,0.33,3458.0,0.0,1.0,1.0,100.0
2680,1,walk,walk,85687,,85687.0,20.0,1.0,6.0,2.0,5.43,0.071,0.058,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.75,-0.08,-1.02,0.06,1.36,0.8,0.35,3458.0,0.0,1.0,1.0,100.0
2700,1,walk,walk,85688,,85688.0,20.0,1.0,6.0,2.0,5.42,0.071,-0.022,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.75,-0.08,-1.02,0.06,1.36,0.8,0.37,3458.0,0.0,1.0,1.0,100.0
2720,1,walk,walk,85689,,85689.0,20.0,1.0,6.0,2.0,5.41,0.071,0.022,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.74,-0.08,-1.02,0.06,1.35,0.8,0.38,3458.0,0.0,1.0,1.0,100.0
2740,1,walk,walk,85690,,85690.0,20.0,1.0,6.0,2.0,5.41,0.071,-0.04,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.74,-0.08,-1.02,0.06,1.35,0.81,0.4,3458.0,0.0,1.0,1.0,100.0
2740,1,walk,walk,85691,,85691.0,20.0,1.0,6.0,2.0,5.4,0.071,-0.002,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.73,-0.08,-1.02,0.06,1.36,0.82,0.4,3458.0,0.0,1.0,1.0,100.0
2780,1,walk,walk,85692,,85692.0,20.0,1.0,6.0,2.0,5.39,0.071,0.002,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.73,-0.08,-1.02,0.06,1.36,0.83,0.41,3458.0,0.0,1.0,1.0,100.0
2800,1,walk,walk,85693,,85693.0,20.0,1.0,6.0,2.0,5.39,0.071,-0.053,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.73,-0.08,-1.02,0.06,1.36,0.83,0.41,3458.0,0.0,1.0,1.0,100.0
2800,1,walk,walk,85694,,85694.0,20.0,1.0,6.0,2.0,5.38,0.071,-0.044,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.72,-0.08,-1.02,0.06,1.37,0.84,0.41,3458.0,0.0,1.0,1.0,100.0
2840,1,walk,walk,85695,,85695.0,20.0,1.0,6.0,2.0,5.37,0.071,0.003,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.72,-0.08,-1.02,0.06,1.39,0.84,0.41,3458.0,0.0,1.0,1.0,100.0
2860,1,walk,walk,85696,,85696.0,20.0,1.0,6.0,2.0,5.37,0.071,-0.041,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.72,-0.08,-1.02,0.06,1.4,0.85,0.41,3458.0,0.0,1.0,1.0,100.0
2860,1,walk,walk,85697,,85697.0,20.0,1.0,6.0,2.0,5.36,0.071,0.076,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.72,-0.08,-1.02,0.06,1.42,0.85,0.4,3458.0,0.0,1.0,1.0,100.0
2900,1,walk,walk,85698,,85698.0,20.0,1.0,6.0,2.0,5.36,0.071,0.046,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.72,-0.08,-1.02,0.06,1.43,0.85,0.39,3458.0,0.0,1.0,1.0,100.0
2920,1,walk,walk,85699,,85699.0,20.0,1.0,6.0,2.0,5.35,0.071,0.04,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.71,-0.08,-1.02,0.06,1.45,0.85,0.37,3458.0,0.0,1.0,1.0,100.0
2940,1,walk,walk,85700,,85700.0,20.0,1.0,6.0,2.0,5.35,0.071,0.053,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.71,-0.08,-1.02,0.06,1.48,0.85,0.36,3458.0,0.0,1.0,1.0,100.0
2960,1,walk,walk,85701,,85701.0,20.0,1.0,6.0,2.0,5.34,0.071,-0.042,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.7,-0.08,-1.02,0.06,1.5,0.85,0.34,3458.0,0.0,1.0,1.0,100.0
2980,1,walk,walk,85702,,85702.0,20.0,1.0,6.0,2.0,5.34,0.071,-0.002,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.69,-0.08,-1.02,0.06,1.51,0.85,0.33,3458.0,0.0,1.0,1.0,100.0
3020,1,walk,walk,85703,,85703.0,20.0,1.0,6.0,2.0,5.33,0.071,-0.084,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.68,-0.08,-1.02,0.06,1.53,0.85,0.32,3458.0,0.0,1.0,1.0,100.0
3040,1,walk,walk,85704,,85704.0,20.0,1.0,6.0,2.0,5.33,0.071,0.005,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.67,-0.08,-1.02,0.06,1.54,0.84,0.32,3458.0,0.0,1.0,1.0,100.0
3040,1,walk,walk,85705,,85705.0,20.0,1.0,6.0,2.0,5.32,0.071,-0.075,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.66,-0.08,-1.02,0.06,1.55,0.84,0.33,3458.0,0.0,1.0,1.0,100.0
3060,1,walk,walk,85706,,85706.0,20.0,1.0,6.0,2.0,5.32,0.071,0.05,0.0,35.0,26.84,0.0,0.0,9.0,0.0,0.0,4.66,-0.08,-1.02,0.06,1.55,0.84,0.34,3458.0,0.0,1.0,1.0,100.0
3080,1,walk,walk,85707,,85707.0,20.0,1.0,6.0,2.0,5.31,0.071,-0.017,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.65,-0.08,-1.02,0.06,1.55,0.85,0.36,3458.0,0.0,1.0,1.0,100.0
3100,1,walk,walk,85708,,85708.0,20.0,1.0,6.0,2.0,5.31,0.071,0.069,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.64,-0.08,-1.02,0.06,1.55,0.85,0.38,3458.0,0.0,1.0,1.0,100.0
3100,1,walk,walk,85709,,85709.0,20.0,1.0,6.0,2.0,5.3,0.071,-0.014,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.64,-0.08,-1.02,0.06,1.54,0.86,0.41,3458.0,0.0,1.0,1.0,100.0
3140,1,walk,walk,85710,,85710.0,20.0,1.0,6.0,2.0,5.3,0.071,-0.081,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.63,-0.08,-1.02,0.06,1.54,0.88,0.43,3458.0,0.0,1.0,1.0,100.0
3160,1,walk,walk,85711,,85711.0,20.0,1.0,6.0,2.0,5.29,0.071,0.021,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.63,-0.08,-1.02,0.06,1.53,0.89,0.45,3458.0,0.0,1.0,1.0,100.0
3160,1,walk,walk,85712,,85712.0,20.0,1.0,6.0,2.0,5.29,0.071,-0.032,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.52,0.9,0.47,3458.0,0.0,1.0,1.0,100.0
3200,1,walk,walk,85713,,85713.0,20.0,1.0,6.0,2.0,5.28,0.071,0.096,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.51,0.91,0.49,3458.0,0.0,1.0,1.0,100.0
3220,1,walk,walk,85714,,85714.0,20.0,1.0,6.0,2.0,5.28,0.071,0.032,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.5,0.92,0.51,3458.0,0.0,1.0,1.0,100.0
3220,1,walk,walk,85715,,85715.0,20.0,1.0,6.0,2.0,5.27,0.071,-0.122,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.49,0.92,0.52,3458.0,0.0,1.0,1.0,100.0
3260,1,walk,walk,85716,,85716.0,20.0,1.0,6.0,2.0,5.27,0.071,0.045,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.49,0.92,0.54,3458.0,0.0,1.0,1.0,100.0
3280,1,walk,walk,85717,,85717.0,20.0,1.0,6.0,2.0,5.26,0.071,0.041,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.48,0.91,0.55,3458.0,0.0,1.0,1.0,100.0
3280,1,walk,walk,85718,,85718.0,20.0,1.0,6.0,2.0,5.26,0.071,-0.029,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.47,0.9,0.56,3458.0,0.0,1.0,1.0,100.0
3320,1,walk,walk,85719,,85719.0,20.0,1.0,6.0,2.0,5.26,0.07,-0.046,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.46,0.9,0.58,3458.0,0.0,1.0,1.0,100.0
3340,1,walk,walk,85720,,85720.0,20.0,1.0,6.0,2.0,5.25,0.071,0.079,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.45,0.89,0.59,3458.0,0.0,1.0,1.0,100.0
3360,1,walk,walk,85721,,85721.0,20.0,1.0,6.0,2.0,5.25,0.071,0.003,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.44,0.89,0.6,3458.0,0.0,1.0,1.0,100.0
3380,1,walk,walk,85722,,85722.0,20.0,1.0,6.0,2.0,5.25,0.071,0.028,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.43,0.89,0.61,3458.0,0.0,1.0,1.0,100.0
3400,1,walk,walk,85723,,85723.0,20.0,1.0,6.0,2.0,5.24,0.071,-0.042,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.42,0.9,0.61,3458.0,0.0,1.0,1.0,100.0
3400,1,walk,walk,85724,,85724.0,20.0,1.0,6.0,2.0,5.24,0.071,0.03,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.41,0.9,0.61,3458.0,0.0,1.0,1.0,100.0
3440,1,walk,walk,85725,,85725.0,20.0,1.0,6.0,2.0,5.24,0.07,-0.109,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.9,0.62,3458.0,0.0,1.0,1.0,100.0
3460,1,walk,walk,85726,,85726.0,20.0,1.0,6.0,2.0,5.24,0.071,0.101,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.9,0.62,3458.0,0.0,1.0,1.0,100.0
3480,1,walk,walk,85727,,85727.0,20.0,1.0,6.0,2.0,5.24,0.071,0.057,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.89,0.61,3458.0,0.0,1.0,1.0,100.0
3500,1,walk,walk,85728,,85728.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.053,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.89,0.61,3458.0,0.0,1.0,1.0,100.0
3520,1,walk,walk,85729,,85729.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.034,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.89,0.6,3458.0,0.0,1.0,1.0,100.0
3520,1,walk,walk,85730,,85730.0,20.0,1.0,6.0,2.0,5.23,0.071,0.104,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.4,0.89,0.6,3458.0,0.0,1.0,1.0,100.0
3560,1,walk,walk,85731,,85731.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.062,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.08,-1.02,0.06,1.41,0.89,0.59,3458.0,0.0,1.0,1.0,100.0
3580,1,walk,walk,85732,,85732.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.015,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.41,0.88,0.58,3458.0,0.0,1.0,1.0,100.0
3580,1,walk,walk,85733,,85733.0,20.0,1.0,6.0,2.0,5.23,0.071,0.034,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.41,0.88,0.57,3458.0,0.0,1.0,1.0,100.0
3620,1,walk,walk,85734,,85734.0,20.0,1.0,6.0,2.0,5.23,0.071,0.045,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.41,0.87,0.55,3458.0,0.0,1.0,1.0,100.0
3640,1,walk,walk,85735,,85735.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.002,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.41,0.87,0.54,3458.0,0.0,1.0,1.0,100.0
3660,1,walk,walk,85736,,85736.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.044,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.42,0.86,0.53,3458.0,0.0,1.0,1.0,100.0
3680,1,walk,walk,85737,,85737.0,20.0,1.0,6.0,2.0,5.23,0.071,-0.01,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.42,0.86,0.52,3458.0,0.0,1.0,1.0,100.0
3700,1,walk,walk,85738,,85738.0,20.0,1.0,6.0,2.0,5.22,0.071,0.046,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.43,0.86,0.51,3458.0,0.0,1.0,1.0,100.0
3700,1,walk,walk,85739,,85739.0,20.0,1.0,6.0,2.0,5.22,0.071,0.026,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.43,0.86,0.5,3458.0,0.0,1.0,1.0,100.0
3740,1,walk,walk,85740,,85740.0,20.0,1.0,6.0,2.0,5.22,0.071,0.026,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.43,0.86,0.5,3458.0,0.0,1.0,1.0,100.0
3760,1,walk,walk,85741,,85741.0,20.0,1.0,6.0,2.0,5.22,0.071,0.015,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.43,0.86,0.5,3458.0,0.0,1.0,1.0,100.0
3760,1,walk,walk,85742,,85742.0,20.0,1.0,6.0,2.0,5.22,0.071,0.081,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.43,0.85,0.5,3458.0,0.0,1.0,1.0,100.0
3800,1,walk,walk,85743,,85743.0,20.0,1.0,6.0,2.0,5.22,0.071,-0.075,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.43,0.85,0.51,3458.0,0.0,1.0,1.0,100.0
3820,1,walk,walk,85744,,85744.0,20.0,1.0,6.0,2.0,5.22,0.071,-0.009,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.42,0.85,0.52,3458.0,0.0,1.0,1.0,100.0
3820,1,walk,walk,85745,,85745.0,20.0,1.0,6.0,2.0,5.22,0.071,0.023,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.41,0.85,0.52,3458.0,0.0,1.0,1.0,100.0
3860,1,walk,walk,85746,,85746.0,20.0,1.0,6.0,2.0,5.21,0.071,-0.034,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.4,0.85,0.53,3458.0,0.0,1.0,1.0,100.0
3880,1,walk,walk,85747,,85747.0,20.0,1.0,6.0,2.0,5.21,0.071,-0.042,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.39,0.85,0.54,3458.0,0.0,1.0,1.0,100.0
3880,1,walk,walk,85748,,85748.0,20.0,1.0,6.0,2.0,5.21,0.071,0.049,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.38,0.85,0.54,3458.0,0.0,1.0,1.0,100.0
3920,1,walk,walk,85749,,85749.0,20.0,1.0,6.0,2.0,5.21,0.071,-0.064,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.37,0.84,0.54,3458.0,0.0,1.0,1.0,100.0
3940,1,walk,walk,85750,,85750.0,20.0,1.0,6.0,2.0,5.21,0.071,-0.026,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.35,0.83,0.54,3458.0,0.0,1.0,1.0,100.0
3960,1,walk,walk,85751,,85751.0,20.0,1.0,6.0,2.0,5.21,0.071,-0.068,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.34,0.83,0.55,3458.0,0.0,1.0,1.0,100.0
3980,1,walk,walk,85752,,85752.0,20.0,1.0,6.0,2.0,5.2,0.071,-0.07,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.33,0.82,0.56,3458.0,0.0,1.0,1.0,100.0
4000,1,walk,walk,85753,,85753.0,20.0,1.0,6.0,2.0,5.2,0.071,0.068,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.33,0.82,0.59,3458.0,0.0,1.0,1.0,100.0
4000,1,walk,walk,85754,,85754.0,20.0,1.0,6.0,2.0,5.2,0.071,-0.064,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.59,-0.08,-1.02,0.06,1.33,0.83,0.61,3458.0,0.0,1.0,1.0,100.0
4040,1,walk,walk,85755,,85755.0,20.0,1.0,6.0,2.0,5.2,0.071,0.007,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.59,-0.08,-1.02,0.06,1.34,0.84,0.64,3458.0,0.0,1.0,1.0,100.0
4060,1,walk,walk,85756,,85756.0,20.0,1.0,6.0,2.0,5.2,0.071,0.015,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.59,-0.08,-1.02,0.06,1.36,0.86,0.67,3458.0,0.0,1.0,1.0,100.0
4080,1,walk,walk,85757,,85757.0,20.0,1.0,6.0,2.0,5.2,0.071,0.029,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.59,-0.08,-1.02,0.06,1.37,0.87,0.69,3458.0,0.0,1.0,1.0,100.0
4100,1,walk,walk,85758,,85758.0,20.0,1.0,6.0,2.0,5.2,0.071,0.1,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.38,0.89,0.71,3458.0,0.0,1.0,1.0,100.0
4120,1,walk,walk,85759,,85759.0,20.0,1.0,6.0,2.0,5.2,0.071,0.003,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.39,0.9,0.72,3458.0,0.0,1.0,1.0,100.0
4120,1,walk,walk,85760,,85760.0,20.0,1.0,6.0,2.0,5.19,0.071,-0.062,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.6,-0.08,-1.02,0.06,1.39,0.92,0.73,3458.0,0.0,1.0,1.0,100.0
4160,1,walk,walk,85761,,85761.0,20.0,1.0,6.0,2.0,5.19,0.071,0.041,0.0,35.0,26.91,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.4,0.93,0.73,3458.0,0.0,1.0,1.0,100.0
4180,1,walk,walk,85762,,85762.0,20.0,1.0,6.0,2.0,5.19,0.071,-0.076,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.4,0.94,0.73,3458.0,0.0,1.0,1.0,100.0
4180,1,walk,walk,85763,,85763.0,20.0,1.0,6.0,2.0,5.19,0.071,-0.036,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.4,0.95,0.73,3458.0,0.0,1.0,1.0,100.0
4220,1,walk,walk,85764,,85764.0,20.0,1.0,6.0,2.0,5.19,0.071,0.023,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.4,0.95,0.74,3458.0,0.0,1.0,1.0,100.0
4240,1,walk,walk,85765,,85765.0,20.0,1.0,6.0,2.0,5.2,0.071,0.04,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.39,0.96,0.75,3458.0,0.0,1.0,1.0,100.0
4240,1,walk,walk,85766,,85766.0,20.0,1.0,6.0,2.0,5.2,0.071,-0.019,0.0,35.0,26.88,0.0,0.0,9.0,0.0,0.0,4.61,-0.08,-1.02,0.06,1.39,0.97,0.76,3458.0,0.0,1.0,1.0,100.0
